id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,tags,replies,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,gif_url,gif_thumb,video_url,video_thumb,is_quote_status,quote_id,quote_url,is_reply_to,has_parent_tweet
1076396961073311746,1076347035790368770,1545468008000,2018-12-22,15:40:08,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,Bapak maulahayya. Mohon konfirmasikan dahulu untuk indikasi cesar atau normal. -at,[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 1044166034633232385, 'id_str': '1044166034633232385', 'screen_name': 'maulahayya'}]",[],[],[],1,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076396961073311746,,,,,,0,0,,1,1
1076395755810709505,1076395755810709505,1545467721000,2018-12-22,15:35:21,WIB,82572605,lucky5ez,LuCKy eL oKta,,@BPJSKesehatanRI real or hoax ?  pic.twitter.com/Y0Y3YZpulb,[],"[{'id': 82572605, 'id_str': '82572605', 'screen_name': 'LuCKy5eZ'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/DvAgO_jUwAETo4T.jpg'],0,0,0,,[],https://twitter.com/LuCKy5eZ/status/1076395755810709505,,,,,,0,0,,0,0
1076392722146091009,1076392722146091009,1545466998000,2018-12-22,15:23:18,WIB,1035026867286208512,dennay52290681,Dennay,,@BPJSKesehatanRI admin yth.. Bagaimana tanggapan anda tentang rs yg selalu krhabisan stok obat buat peserta berobat bpjs shingga pasien harus menebus obt di luar yg harganya lumayan mhal. Dsitu sy berpikir tak ada gunanya jd peserta bpjs.,[],"[{'id': 1035026867286208512, 'id_str': '1035026867286208512', 'screen_name': 'Dennay52290681'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],0,0,0,,[],https://twitter.com/Dennay52290681/status/1076392722146091009,,,,,,0,0,,0,0
1076388453040848898,1076388453040848898,1545465980000,2018-12-22,15:06:20,WIB,1358476352,muchlismassi,muchlis massi,,"@BPJSKesehatanRI selamat sore , untuk bulan ini pembayaran bpjs kesehatan sy belum terdebet akibatnya karttu sy dan keluarga non aktif mau bayar langsung di atm mandiri tdk bisa cek di tembayaran yg lain tertera dua bulan belum bayar bqgqimana ini",[],"[{'id': 1358476352, 'id_str': '1358476352', 'screen_name': 'MuchlisMassi'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],0,0,0,,[],https://twitter.com/MuchlisMassi/status/1076388453040848898,,,,,,0,0,,0,0
1076387346705145856,1076278903436599296,1545465716000,2018-12-22,15:01:56,WIB,83853900,theangelwing,Andre Katsuu,,"Nah, sekalian tanya min. BPJS bayar ke pihak rumah sakit lancar ga sih ? RS kan menurunkan prioritas pelayanan untuk pasien BPJS bukan tanpa alasan nih ?",[],"[{'id': 83853900, 'id_str': '83853900', 'screen_name': 'theangelwing'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/theangelwing/status/1076387346705145856,,,,,,0,0,,1,1
1076386976499085312,1076363088356507648,1545465628000,2018-12-22,15:00:28,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,Salam sehat Bapak Sahrul. Tidak ada batasan untuk perubahan faskes 1. Faskes 1 bisa diubah jika sudah terdaftar 3 bulan terdaftar di faskes 1 sebelumnya. -by,[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 100463779, 'id_str': '100463779', 'screen_name': 'MohammadSahrul'}]",[],[],[],0,1,2,,[],https://twitter.com/BPJSKesehatanRI/status/1076386976499085312,,,,,,0,0,,1,1
1076385867516669952,1075215152985735168,1545465363000,2018-12-22,14:56:03,WIB,128149373,shofianidasn,Shofia Nida,,instagram bpjs mbak? namanya apaan?,[],"[{'id': 128149373, 'id_str': '128149373', 'screen_name': 'shofianidasn'}, {'id': 149400163, 'id_str': '149400163', 'screen_name': 'auliayii'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/shofianidasn/status/1076385867516669952,,,,,,0,0,,1,1
1076385765792182272,1076332495736426497,1545465339000,2018-12-22,14:55:39,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,Mohon maaf atas ketidaknyamanannya. Kami sarankan agar Bapak konfirmasi/ melapor kepada pihak management Rumah sakit tersebut terkait waiting list untuk pelayanan di RSU Pesanggrahan . -by,[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 98844334, 'id_str': '98844334', 'screen_name': 'ravinovic'}]",[],[],[],0,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076385765792182272,,,,,,0,0,,1,1
1076383344651161600,1068563398558810112,1545464762000,2018-12-22,14:46:02,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,", untuk kerahasian data silahkan  DM/Inbok no nik KTP, nama lengkap dan Tanggal lahir. agar kami bisa informasikan no kartu BPJSnya. Terima Kasih. -aa",[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 719028114, 'id_str': '719028114', 'screen_name': 'AlexAksis'}]",[],[],[],0,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076383344651161600,,,,,,0,0,,1,1
1076381693009747969,1076297761560002560,1545464368000,2018-12-22,14:39:28,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,", Salam Sehat Bapak /Ibu , saat ini silahkan DM/inbok ke kami untuk No NIK yang tertera di KK untuk peserta yang di daftarkan beserta nama dan tanggal lahirnya. Terima kasih. -aa",[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 1055479641283059714, 'id_str': '1055479641283059714', 'screen_name': 'MundyRaharjo'}]",[],[],[],0,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076381693009747969,,,,,,0,0,,1,1
1076381673263063040,1076356340862210048,1545464363000,2018-12-22,14:39:23,WIB,107068330,adzinimaula94,Adzini Maula Badria,,Sudah saya DM. Terima kasih,[],"[{'id': 107068330, 'id_str': '107068330', 'screen_name': 'Adzinimaula94'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/Adzinimaula94/status/1076381673263063040,,,,,,0,0,,1,1
1076380770808152064,1075930250649849857,1545464148000,2018-12-22,14:35:48,WIB,619935768,stel_latella,☜ Stella Octavius,,Nah loh...,[],"[{'id': 619935768, 'id_str': '619935768', 'screen_name': 'Stel_latella'}, {'id': 436516291, 'id_str': '436516291', 'screen_name': 'ariesdeargod'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/Stel_latella/status/1076380770808152064,,,,,,0,0,,1,1
1076380126323961861,1076380126323961861,1545463994000,2018-12-22,14:33:14,WIB,292335440,mitanyit,Mita Oktaria,,@BPJSKesehatanRI apa medical check up di tanggung bpjs?.,[],"[{'id': 292335440, 'id_str': '292335440', 'screen_name': 'mitanyit'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/mitanyit/status/1076380126323961861,,,,,,0,0,,0,0
1076379491667128326,1076356340862210048,1545463843000,2018-12-22,14:30:43,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,melalui DM ? Agar kami bantu melakukan pengeekan data.  -by (2/0),[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 107068330, 'id_str': '107068330', 'screen_name': 'Adzinimaula94'}]",[],[],[],0,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076379491667128326,,,,,,0,0,,1,1
1076379490056433664,1076356340862210048,1545463843000,2018-12-22,14:30:43,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,Salam sehat Bapak Adzini. Jika ada tunggakan iuran maka silahkan langsung lunasi tunggakan dan setelah itu status kepesertaan langsung aktif sehingga tidak perlu ke kantor cabang BPJS Kesehatan. Apakah bisa infokan Nomor kartu dan atas namanya (1/0),[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 107068330, 'id_str': '107068330', 'screen_name': 'Adzinimaula94'}]",[],[],[],1,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076379490056433664,,,,,,0,0,,1,1
1076378185430851584,1076350863071862784,1545463532000,2018-12-22,14:25:32,WIB,86473696,wulanmarkywl,Wulan Ramadhani (울란 라마다니),,Oh begitu ya.  Baiklah.  Terima kasih info nya :),[],"[{'id': 86473696, 'id_str': '86473696', 'screen_name': 'WulanMarkyWL'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/WulanMarkyWL/status/1076378185430851584,,,,,,0,0,,1,1
1076377122753540096,1076103758579302400,1545463278000,2018-12-22,14:21:18,WIB,1073875022941286400,masaksyih,ummm,,@BPJSKesehatanRI @jokowi,[],"[{'id': 1073875022941286400, 'id_str': '1073875022941286400', 'screen_name': 'masaksyih'}, {'id': 889985423153299456, 'id_str': '889985423153299456', 'screen_name': 'itschiji'}, {'id': 107412668, 'id_str': '107412668', 'screen_name': 'infomalang'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 366987179, 'id_str': '366987179', 'screen_name': 'jokowi'}]","['bpjskesehatanri', 'jokowi']",[],[],0,0,0,,[],https://twitter.com/masaksyih/status/1076377122753540096,,,,,,0,0,,1,1
1076377089031385089,1076350863071862784,1545463270000,2018-12-22,14:21:10,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,"Salam Sehat Ibu WulanMarkyWL . Apabila lulus test, maka akan diinformasikan melalui telpon atau email. Terima Kasih . -at",[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 86473696, 'id_str': '86473696', 'screen_name': 'WulanMarkyWL'}]",[],[],[],1,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076377089031385089,,,,,,0,0,,1,1
1076376766518718464,1076348394640105472,1545463193000,2018-12-22,14:19:53,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,kantor cabang BPJS Kesehatan. Terima Kasih. -aa (2/0),[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 245742139, 'id_str': '245742139', 'screen_name': 'dindafebbyy'}]",[],[],[],0,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076376766518718464,,,,,,0,0,,1,1
1076376764908134403,1076348394640105472,1545463193000,2018-12-22,14:19:53,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,", Salam Sehat Ibu Dinda, Selamat Siang Kembali. Untuk pendaftaran bisa dilakukan secara online, baik dari website BPJS Kesehatan atau dari aplikasi Mobile JKN, akan tetapi apabila terkendala terkait pendaftaran secara online, maka silahkan datang ke (1/0)",[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 245742139, 'id_str': '245742139', 'screen_name': 'dindafebbyy'}]",[],[],[],0,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076376764908134403,,,,,,0,0,,1,1
1076375767796244480,1076347035790368770,1545462955000,2018-12-22,14:15:55,WIB,1044166034633232385,maulahayya,Hayya☪️,,Sudah dipulangkan min. Ya takutnya ada kesalahan yang disengaja / tidak disengaja gitu dari pihak RS nya. Soalnya istri saya lahiran normal dengan induksi dan dibantu 3 bidan.,[],"[{'id': 1044166034633232385, 'id_str': '1044166034633232385', 'screen_name': 'maulahayya'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/maulahayya/status/1076375767796244480,,,,,,0,0,,1,1
1076375423649341440,1076347035790368770,1545462873000,2018-12-22,14:14:33,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,Salam Sehat Bapak maulahayya. Konfirmasi kembali ke dokter yang menangganinya saat ini untuk indikasi seluruhnya. -at,[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 1044166034633232385, 'id_str': '1044166034633232385', 'screen_name': 'maulahayya'}]",[],[],[],1,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076375423649341440,,,,,,0,0,,1,1
1076363731896946688,1076363731896946688,1545460086000,2018-12-22,13:28:06,WIB,98528364,infokespro,Syaiful W. HARAHAP,,Besar Iuran BPJS Kesehatan Pertimbangkan Perilaku Pemicu Penyakit -  https://www.kompasiana.com/infokespro/5c1dd84d12ae9446b92aa752/besar-iuran-bpjs-kesehatan-pertimbangkan-perilaku-pemicu-penyakit … #BPJSKESEHATAN @jokowi @kemenkopmk @KemenkesRI @KemenkeuRI @BPJSKesehatanRI @PBIDI @YLKI_ID @kompasiana,[],"[{'id': 98528364, 'id_str': '98528364', 'screen_name': 'infokespro'}, {'id': 366987179, 'id_str': '366987179', 'screen_name': 'jokowi'}, {'id': 2461082029, 'id_str': '2461082029', 'screen_name': 'kemenkopmk'}, {'id': 161236190, 'id_str': '161236190', 'screen_name': 'KemenkesRI'}, {'id': 600673907, 'id_str': '600673907', 'screen_name': 'KemenkeuRI'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 312381156, 'id_str': '312381156', 'screen_name': 'PBIDI'}, {'id': 212085357, 'id_str': '212085357', 'screen_name': 'YLKI_ID'}, {'id': 23786106, 'id_str': '23786106', 'screen_name': 'kompasiana'}]","['jokowi', 'kemenkopmk', 'kemenkesri', 'kemenkeuri', 'bpjskesehatanri', 'pbidi', 'ylki_id', 'kompasiana']",['https://www.kompasiana.com/infokespro/5c1dd84d12ae9446b92aa752/besar-iuran-bpjs-kesehatan-pertimbangkan-perilaku-pemicu-penyakit'],[],0,0,0,,['#bpjskesehatan'],https://twitter.com/infokespro/status/1076363731896946688,,,,,,0,0,,0,0
1076363088356507648,1076363088356507648,1545459932000,2018-12-22,13:25:32,WIB,100463779,mohammadsahrul,Mohammad Sahrul,,Halo @BPJSKesehatanRI kalo pindah faskes itu maksimal brp kali ya?,[],"[{'id': 100463779, 'id_str': '100463779', 'screen_name': 'MohammadSahrul'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/MohammadSahrul/status/1076363088356507648,,,,,,0,0,,0,0
1076362404320006145,1076332495736426497,1545459769000,2018-12-22,13:22:49,WIB,98844334,ravinovic,Ravindra Nugroho,,"Tadi pagi saya sudah mendaftar ke rsu pesanggrahan sesuai rujukan dari faskes 1 agar mendapat surat rujukan ke rs yg dituju, tetapi yg saya dapati untuk poli dalam sudah waiting list sampai tgl 12 januari. Sedangkan pasien harus kontrol pada tagl 26 des. Solusinya? (2/2)",[],"[{'id': 98844334, 'id_str': '98844334', 'screen_name': 'ravinovic'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/ravinovic/status/1076362404320006145,,,,,,0,0,,1,1
1076361703657357312,1076361703657357312,1545459602000,2018-12-22,13:20:02,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,"@MartinLS2 Pemerintah Provinsi, atau Pemerintah Kabupaten/Kota. Adapun ketentuan mengenai sanksi, telah dijabarkan dalam Perpres No. 82 tahun 2018. Demikian kami sampaikan, semoga dapat meluruskan informasi yang beredar. Terima kasih. -at (3/3)",[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 870083251, 'id_str': '870083251', 'screen_name': 'MartinLS2'}]",['martinls2'],[],[],0,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076361703657357312,,,,,,0,0,,0,0
1076361700444725248,1076361700444725248,1545459601000,2018-12-22,13:20:01,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,"@MartinLS2 Salam Sehat Bapak MartinLS2. Sehubungan dengan beredarnya poster tersebut di jejaring sosial, bersama ini kami sampaikan penjelasan sebagai berikut: 1. Poster tersebut bukan dibuat oleh BPJS Kesehatan, melainkan oleh pihak lain tanpa konfirmasi ke BPJS (1/3)",[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 870083251, 'id_str': '870083251', 'screen_name': 'MartinLS2'}]",['martinls2'],[],[],0,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076361700444725248,,,,,,0,0,,0,0
1076361675668783104,1076361675668783104,1545459595000,2018-12-22,13:19:55,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,"@MartinLS2 Kesehatan. 2. Penerapan sanksi bagi peserta Pekerja Bukan Penerima Upah (PBPU) dan peserta Bukan Pekerja (atau lebih dikenal dengan peserta perorangan) BUKAN DILAKUKAN OLEH BPJS KESEHATAN, melainkan oleh unit pelayanan publik pada instansi Pemerintah, (2/3)",[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 870083251, 'id_str': '870083251', 'screen_name': 'MartinLS2'}]",['martinls2'],[],[],0,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076361675668783104,,,,,,0,0,,0,0
1076361674028806145,1076361674028806145,1545459595000,2018-12-22,13:19:55,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,"@MartinLS2 Salam Sehat Bapak MartinLS2. Sehubungan dengan beredarnya poster tersebut di jejaring sosial, bersama ini kami sampaikan penjelasan sebagai berikut: 1. Poster tersebut bukan dibuat oleh BPJS Kesehatan, melainkan oleh pihak lain tanpa konfirmasi ke BPJS (1/3)",[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 870083251, 'id_str': '870083251', 'screen_name': 'MartinLS2'}]",['martinls2'],[],[],0,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076361674028806145,,,,,,0,0,,0,0
1076361496152616961,1076335172855902208,1545459553000,2018-12-22,13:19:13,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,Salam sehat Bapak/ Ibu. Untuk peserta yang lulus seleksi akan dihubungi langsung melalui email atau telepon dari kantor cabang BPJS Kesehatan sesuai wilayah masing-masing. -by,[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 111534313, 'id_str': '111534313', 'screen_name': 'setia_isa'}]",[],[],[],0,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076361496152616961,,,,,,0,0,,1,1
1076361437314899968,1076332495736426497,1545459539000,2018-12-22,13:18:59,WIB,98844334,ravinovic,Ravindra Nugroho,,"Sebelumnya pasien di rawat inap masuk lewat igd, setelah rawat inap di haruskan untuk kontrol kembali, dan untuk kontrol harus membawa srt rujukan. Puskesmas cipulir tdk bisa memberi rujukan langsung ke rs trsbt harus ke rsu pesanggrahan terlebih dahulu. (1/2)",[],"[{'id': 98844334, 'id_str': '98844334', 'screen_name': 'ravinovic'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],2,0,0,,[],https://twitter.com/ravinovic/status/1076361437314899968,,,,,,0,0,,1,1
1076361408680419329,1076361408680419329,1545459532000,2018-12-22,13:18:52,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,"@MartinLS2 Pemerintah Provinsi, atau Pemerintah Kabupaten/Kota. Adapun ketentuan mengenai sanksi, telah dijabarkan dalam Perpres No. 82 tahun 2018. Demikian kami sampaikan, semoga dapat meluruskan informasi yang beredar. Terima kasih. -at (3/0)",[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 870083251, 'id_str': '870083251', 'screen_name': 'MartinLS2'}]",['martinls2'],[],[],0,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076361408680419329,,,,,,0,0,,0,0
1076361406931296257,1076361406931296257,1545459531000,2018-12-22,13:18:51,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,"@MartinLS2 Kesehatan. 2. Penerapan sanksi bagi peserta Pekerja Bukan Penerima Upah (PBPU) dan peserta Bukan Pekerja (atau lebih dikenal dengan peserta perorangan) BUKAN DILAKUKAN OLEH BPJS KESEHATAN, melainkan oleh unit pelayanan publik pada instansi Pemerintah, (2/0)",[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 870083251, 'id_str': '870083251', 'screen_name': 'MartinLS2'}]",['martinls2'],[],[],0,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076361406931296257,,,,,,0,0,,0,0
1076361405190684672,1076361405190684672,1545459531000,2018-12-22,13:18:51,WIB,1522337929,bpjskesehatanri,BPJS Kesehatan RI,,"@MartinLS2 Salam Sehat Bapak MartinLS2. Sehubungan dengan beredarnya poster tersebut di jejaring sosial, bersama ini kami sampaikan penjelasan sebagai berikut: 1. Poster tersebut bukan dibuat oleh BPJS Kesehatan, melainkan oleh pihak lain tanpa konfirmasi ke BPJS (1/0)",[],"[{'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 870083251, 'id_str': '870083251', 'screen_name': 'MartinLS2'}]",['martinls2'],[],[],0,0,0,,[],https://twitter.com/BPJSKesehatanRI/status/1076361405190684672,,,,,,0,0,,0,0
